interaction_id|date_id|customer_id|channel_id|location_id|interaction_type|interaction_rating
9403246|863|82|5|30|In-Person|4
9074931|1561|19|4|10|Email|3
4053586|767|69|3|4|Call|1
3997670|1590|86|5|32|Chat|3
3032474|663|43|5|35|Chat|4
5765855|1456|66|2|9|Email|1
226986|640|37|4|8|Call|1
7467171|1390|13|3|14|Chat|1
6285995|353|69|1|46|Call|2
3487986|393|69|1|40|Call|5
2683134|633|51|2|24|In-Person|3
4218351|1546|24|3|48|Call|5
7955816|544|82|2|42|In-Person|4
2168141|1125|12|3|3|Chat|1
2366517|721|45|3|22|Call|3
6342794|368|15|5|13|Chat|1
3872612|458|46|2|43|In-Person|2
697144|478|27|5|33|Chat|2
6673983|1654|99|3|38|Chat|3
1482573|798|95|1|17|In-Person|5
8135134|634|3|2|23|Call|4
957522|380|93|4|15|In-Person|4
56020|1146|28|5|14|Email|3
4105733|973|24|5|22|Call|2
4825179|1089|65|3|18|Email|4
2684037|296|45|4|11|In-Person|3
409577|1622|70|3|43|Call|2
3441934|1159|38|2|40|Email|4
7034885|1184|6|1|17|Email|1
3719707|877|61|5|19|Email|1
7626376|742|62|3|32|Chat|3
2939282|94|87|4|3|Email|2
7302011|323|2|4|29|In-Person|3
3872215|617|59|2|5|In-Person|3
5049249|876|72|3|42|Call|4
2745823|362|48|4|23|In-Person|1
8971529|125|8|1|16|In-Person|5
3221416|1534|87|3|7|Chat|2
4318377|901|31|1|22|Email|5
6052863|1112|20|3|16|Email|4
9357570|562|91|5|5|Call|3
627447|523|83|1|26|Call|5
7297791|1436|52|5|39|Email|4
4324126|1020|92|2|35|In-Person|3
9953515|683|75|3|18|In-Person|5
8906414|1591|62|3|49|Email|2
6257311|857|93|5|5|Email|5
7229408|397|78|1|20|Call|4
569272|1184|19|1|2|Chat|5
436094|1485|31|2|33|In-Person|3
4769420|782|82|4|8|In-Person|5
4787325|412|64|4|47|Call|3
9496557|1478|90|4|33|Call|4
5237822|360|39|4|3|In-Person|2
2202029|1320|66|3|40|Email|1
5163844|48|73|2|33|Call|5
6554482|1230|72|4|37|In-Person|1
9860878|382|100|2|21|In-Person|1
4393637|1807|38|5|47|Chat|2
2141757|953|98|4|30|Chat|5
4193198|669|65|3|10|Email|5
5388075|380|73|3|49|In-Person|1
1473741|32|92|1|47|Email|2
1647972|515|70|4|15|Call|1
5093509|1650|44|3|27|In-Person|3
2461708|126|96|1|19|Chat|3
831531|1182|72|5|6|Chat|5
4460296|1031|27|1|31|Call|1
2908534|339|38|1|1|Call|1
2363955|239|65|3|7|Chat|3
7975047|908|95|3|7|Chat|1
8030377|259|53|1|10|In-Person|2
9578930|293|13|4|2|Email|1
1772338|1810|13|1|36|Call|2
5700120|846|27|3|8|Email|2
2739333|1000|85|2|32|In-Person|5
8065591|259|16|2|7|Email|3
2608654|26|15|3|20|Call|4
7112002|726|28|4|48|Chat|1
6826814|560|78|4|45|Email|2
3569289|479|17|2|17|In-Person|4
2318672|1280|10|3|36|Email|3
1057919|309|25|3|23|Call|4
4614256|832|74|4|49|Email|4
7169017|1141|62|5|11|Call|5
1283671|869|29|2|28|Email|5
5802349|615|15|4|38|Email|5
9118367|1343|3|3|14|Call|2
7372991|253|91|5|38|Call|4
613111|1036|6|1|12|Email|2
4129496|296|68|4|10|In-Person|3
4295073|881|55|3|39|Call|3
709785|816|83|1|44|In-Person|2
6165757|1699|68|2|7|Call|1
704124|1815|78|5|50|Call|2
9495233|1618|70|1|44|Chat|1
8281448|1131|37|2|14|Email|1
2137402|1023|40|2|5|Call|2
8256590|1824|40|5|47|In-Person|5
6320523|47|47|1|50|Chat|4
6010068|193|31|2|9|In-Person|1
9325217|1079|87|4|40|Chat|4
5069837|865|49|3|20|Call|4
2445561|285|84|2|8|Chat|3
6496430|171|58|4|33|Email|4
925305|1804|37|5|12|Chat|5
1415856|295|27|1|39|Call|5
4139300|1517|39|5|16|In-Person|1
5766272|462|19|3|31|Call|4
1629496|258|43|3|50|In-Person|5
9033270|171|35|4|38|Call|4
9141395|1395|33|4|16|Email|2
4842418|1623|40|2|13|Email|3
1022023|1504|1|4|25|In-Person|2
5537892|809|90|5|11|Call|1
3080009|406|99|1|18|Email|2
6329779|65|6|2|27|Email|4
7005528|1101|30|2|42|Chat|3
7560999|750|98|5|26|In-Person|5
2209082|490|88|2|2|Call|3
2532877|1542|58|1|19|In-Person|3
4464901|490|69|1|1|Call|5
4477051|119|63|4|45|Call|2
8583212|1044|79|5|14|Chat|2
7524807|1195|25|1|42|In-Person|3
5487512|424|73|4|12|Chat|2
7256230|1406|30|2|45|Email|4
5784883|1282|47|2|8|Email|5
8021519|654|52|4|4|Email|2
4434792|881|30|1|18|Email|2
4161774|456|10|2|9|In-Person|1
1975776|821|72|4|33|In-Person|3
3080754|947|75|2|29|Chat|4
5004178|196|59|1|4|In-Person|5
826355|975|97|1|30|Call|1
7258461|461|16|3|37|Chat|4
1285809|151|88|1|26|In-Person|1
3324454|483|87|2|11|Chat|3
3924777|1140|41|5|41|Call|3
5433198|1787|14|4|13|Call|3
714279|831|24|3|43|Chat|2
956028|561|18|1|35|In-Person|2
4367565|1743|81|5|45|Call|5
5387770|1133|32|4|23|Call|3
1763070|1117|93|3|15|In-Person|2
9180418|745|30|1|5|In-Person|1
5559427|636|83|3|13|In-Person|1
4161305|1515|49|5|32|In-Person|2
9064448|1757|22|1|21|In-Person|1
1613228|168|17|5|43|Chat|5
5451169|775|4|5|49|Email|4
3598389|327|36|5|39|Email|5
4497860|597|79|5|48|Call|5
7398488|171|93|2|11|Email|1
9669129|331|22|3|19|Chat|3
3876492|1395|61|4|16|Call|2
5651705|1264|57|1|25|Call|4
3785726|169|93|4|34|Chat|3
6190485|797|32|2|21|In-Person|5
1742193|1562|45|5|31|Call|5
6962290|112|55|5|22|Call|2
7264239|1302|23|1|50|In-Person|1
7397101|431|35|4|42|Chat|3
8543012|211|45|3|24|Call|1
3139831|1528|51|2|11|Chat|2
1196673|143|32|2|46|Chat|3
5498323|817|79|2|38|Call|1
9376764|1482|96|2|10|Chat|1
2230691|719|30|4|46|Call|1
6472674|658|23|1|33|Call|1
1402229|1036|67|1|28|In-Person|3
885279|833|79|1|25|Chat|4
8617737|920|41|5|21|In-Person|4
7218730|1516|92|4|28|Call|5
9418253|1550|82|4|50|Chat|1
814372|485|85|2|9|Chat|3
9013108|1758|76|5|26|Call|4
2743187|381|34|4|29|Email|2
3320077|904|30|2|30|Chat|2
9764911|1815|29|2|40|In-Person|5
5532028|1649|24|5|6|Chat|5
7363026|799|67|1|3|Chat|4
1930923|1222|6|5|7|Chat|5
4005567|372|98|2|23|Call|2
4791296|265|88|5|50|In-Person|4
9714243|482|40|2|36|Chat|5
1956284|861|84|2|23|In-Person|1
9829866|1711|86|4|13|Call|3
3085962|1104|42|5|15|Chat|3
1412080|548|65|4|24|Chat|2
7387610|1340|89|3|35|In-Person|4
5185607|1793|74|5|15|Call|1
4238788|1206|45|3|29|Chat|5
6535215|1689|71|1|50|Call|3
286846|1516|46|2|24|Email|5
1798143|736|32|3|23|Chat|4
1264705|1276|13|4|25|Chat|2
9214744|1673|72|2|22|Call|3
2606650|1195|59|2|7|Chat|2
1868277|1208|86|2|32|Chat|2
5258585|1036|15|3|28|In-Person|4
8137652|389|94|3|43|In-Person|1
6322224|190|22|3|36|Email|1
6477554|177|62|4|37|In-Person|5
2093676|46|21|1|31|Call|3
3611302|715|10|5|26|Call|3
6347545|53|20|1|16|Call|5
4229487|661|100|2|25|Chat|1
5354847|783|21|1|18|In-Person|3
471812|341|35|5|8|Email|5
211376|1176|98|2|17|Call|2
1970176|893|18|1|12|Email|2
5869020|125|48|2|45|Call|4
5067917|1338|66|2|4|Email|4
5737856|333|8|5|34|In-Person|4
4793044|629|33|1|24|Chat|5
9439199|1826|52|4|23|Email|3
1027661|8|50|2|23|In-Person|2
2464633|1435|5|5|34|Call|1
7356886|1116|59|2|48|In-Person|3
2489530|82|18|5|34|Call|4
1975221|656|87|5|47|Chat|4
970795|377|74|1|40|Email|2
6287735|1563|31|4|47|Chat|3
6889023|214|6|3|27|Call|3
3181358|1781|66|1|32|Email|4
9790265|37|33|5|33|In-Person|2
1389594|1542|99|1|45|Chat|1
618442|445|48|5|1|Call|2
2206735|755|16|4|6|In-Person|5
4211560|1119|54|2|4|Call|1
3669040|1186|3|3|2|Chat|3
4009249|858|100|3|36|In-Person|1
3724802|1446|62|3|2|Call|2
4469955|1213|49|4|37|Call|1
4809045|490|34|2|34|Call|1
230645|331|86|4|47|Call|4
5115460|984|67|5|20|Chat|5
8928940|124|54|4|36|In-Person|5
6943218|95|51|3|34|Chat|5
3357111|656|89|1|2|Call|1
8937017|520|6|2|5|Email|2
7993990|1201|55|5|15|Email|5
9830113|451|52|1|46|Email|1
9667334|95|53|4|39|Chat|5
4486191|1146|4|1|13|Chat|4
5086696|315|33|3|19|In-Person|2
1295577|1539|55|2|50|Call|1
7517220|105|72|2|4|Email|2
7173449|723|65|2|33|Email|3
4579178|1443|40|4|46|Email|5
3518704|960|25|3|8|Chat|4
3035433|910|71|5|28|Call|4
2175216|702|95|2|38|Call|1
819720|405|96|1|23|Call|4
8813418|876|60|1|39|Call|1
3178491|584|26|2|14|Email|1
812767|882|46|4|31|Email|4
2728036|1503|11|4|31|Chat|1
579251|880|32|4|4|Call|2
5000429|1272|100|3|19|Email|4
3062900|1333|32|5|31|In-Person|1
7539761|1369|53|2|10|Email|2
8443357|674|23|4|15|In-Person|2
5067222|832|77|2|26|Call|2
232024|691|3|3|11|In-Person|3
9397529|1348|94|3|24|Call|4
4664852|1535|45|4|33|Email|4
9767538|1795|66|5|26|Email|4
6412525|409|89|2|5|Email|4
214401|730|71|4|26|Email|1
1266030|467|76|1|25|Email|1
5624145|1085|2|3|26|Call|2
1731391|1320|24|2|34|Email|1
2572942|1661|4|3|49|Call|3
2280371|1801|59|3|9|Email|2
6243580|1315|43|4|37|In-Person|1
4196472|1406|54|1|7|Email|3
7929372|876|64|5|5|Call|2
1676190|1023|14|4|42|Chat|4
927907|1169|79|2|41|Email|3
3750331|815|75|2|39|Chat|2
6043702|525|31|1|2|In-Person|2
7857764|504|40|3|43|Email|5
2622735|317|7|4|25|In-Person|5
750154|250|88|2|50|In-Person|1
3746683|465|41|4|22|Email|2
1832075|226|26|3|41|In-Person|1
5943091|1800|93|1|49|Chat|1
8033131|1152|86|4|40|Email|5
3627581|266|32|3|6|Call|1
1454817|1599|62|3|44|In-Person|5
3122233|1793|81|1|10|Call|3
7019672|172|80|2|50|Email|2
7504838|257|63|1|21|In-Person|2
9993403|1135|29|4|31|Chat|2
754158|1646|10|2|45|Chat|2
9012410|1085|54|3|17|Email|2
5180784|1550|91|2|9|Email|1
6005712|1605|17|2|26|In-Person|3
417399|1630|1|4|13|In-Person|1
5062341|1448|38|2|50|Call|3
2642189|1461|60|3|38|In-Person|3
9782378|854|39|4|2|In-Person|2
6188019|270|44|5|24|In-Person|4
4005158|1291|53|2|35|In-Person|4
108079|930|19|3|48|Email|4
2738405|1653|55|1|22|In-Person|2
3366898|1642|65|1|7|Email|3
6734165|860|70|1|39|Email|4
2099225|423|47|5|30|In-Person|4
1100424|910|68|1|20|Email|5
2108847|1272|80|4|26|Email|5
8684273|462|32|3|49|Email|4
8470588|979|30|4|5|Email|5
1293355|821|45|5|21|Chat|5
4625845|1172|74|2|48|Chat|3
8356354|527|19|3|22|Email|2
164958|1314|14|5|45|Chat|4
2038165|1820|51|5|20|Chat|1
8178022|822|39|5|37|Chat|4
321831|252|90|1|15|Email|1
9024216|874|65|5|25|In-Person|5
1357243|371|60|2|39|Email|4
8254538|572|5|4|7|Call|1
9927076|713|86|5|9|In-Person|2
3012458|1010|2|2|44|Chat|3
4725378|715|25|5|44|Email|3
5929637|1764|9|2|19|Email|1
4105305|903|52|1|17|Call|1
4663450|1|56|3|29|Email|1
2829376|190|82|2|19|Call|5
1000370|189|52|2|47|Call|5
9471375|1130|87|3|10|Call|2
1435604|628|77|4|21|Call|3
5463293|808|88|2|6|Call|3
9281520|176|90|5|25|Chat|1
8797970|909|18|3|39|Call|2
5769422|1375|98|5|30|Email|1
4061886|1441|95|3|27|Email|3
2495937|86|78|4|50|In-Person|4
7100156|114|77|3|22|In-Person|2
7218353|322|84|3|14|Call|5
1052387|869|51|4|42|Email|1
5104185|351|66|5|24|Email|1
230469|1820|58|2|3|Call|4
3650678|332|1|2|18|In-Person|5
3438454|1593|75|3|29|In-Person|3
9756767|1590|77|3|49|Call|5
4918872|1789|59|4|29|Call|5
7665110|910|88|3|6|Chat|4
6399150|305|49|4|20|Chat|5
3371860|87|44|5|2|Chat|3
9141598|1280|86|1|15|Email|2
4381165|1106|97|4|6|Email|5
8053425|543|33|4|45|Email|4
9148684|842|58|1|44|Email|1
1076966|1759|72|1|50|Chat|2
3989977|585|4|3|40|Call|4
5479545|1499|27|3|22|In-Person|2
5503219|834|87|2|38|Call|3
4970923|1414|46|3|24|Call|1
137989|670|18|4|38|Chat|1
7267567|1328|43|2|19|Chat|3
8934799|1827|49|4|5|Chat|1
4393281|378|57|1|21|Chat|3
8056171|532|18|5|14|In-Person|5
2062079|1595|84|2|26|Email|1
2283444|418|85|5|6|In-Person|1
1341546|1284|35|5|38|Email|5
7166078|486|56|5|47|Chat|3
5239549|765|92|1|48|Email|4
2522261|1395|19|3|42|Call|5
9151831|1450|76|1|50|Call|5
2923018|1597|45|1|46|Call|3
4722036|576|19|3|4|Chat|2
5901467|1626|97|3|23|Chat|1
2033327|1007|45|3|43|Chat|4
8430936|1645|76|1|6|Chat|1
6534471|550|42|1|45|Chat|3
1383596|1416|1|2|36|Call|5
507729|713|85|2|24|Email|4
5008582|879|92|4|43|Call|4
1969872|891|58|2|30|Email|3
9970077|852|48|5|32|In-Person|4
7220016|1446|78|1|18|In-Person|1
244148|925|42|4|35|Email|1
5402730|326|17|1|9|In-Person|5
3035545|362|41|3|42|In-Person|1
5033033|75|11|5|19|Call|1
9655524|92|49|3|38|Email|1
2149307|784|82|5|45|Chat|4
4025301|1684|84|2|29|Chat|3
2964323|919|95|1|48|Email|5
1356073|1699|90|2|2|Email|1
1294065|500|69|4|45|Call|4
3088272|1432|70|5|26|Call|3
7513447|1037|4|3|36|Email|4
4929268|501|2|2|25|In-Person|1
1287019|439|96|1|18|Email|3
7607798|254|42|5|6|Chat|2
623597|620|97|2|25|Email|4
2711415|1351|63|2|35|Chat|4
3851865|1243|41|4|9|Email|5
9951326|837|47|4|50|Chat|5
9635388|1810|60|4|13|In-Person|3
6951634|1427|72|2|28|Call|4
4151649|252|75|1|43|Call|4
6590009|1198|45|4|29|Call|2
2102247|1680|27|5|49|Email|1
2641087|1443|62|4|37|Email|5
9243748|1230|45|1|50|Call|3
5273393|608|6|4|6|Email|2
9131667|1477|14|5|26|Call|5
3988186|1511|24|4|36|Call|2
7263133|56|13|5|42|Call|2
5017548|572|63|1|29|In-Person|3
1843126|323|37|4|3|Chat|3
397427|764|11|1|34|Chat|3
8380151|1354|30|5|44|In-Person|4
4889455|811|89|5|44|Chat|1
4663150|345|54|3|7|Email|5
1683169|623|80|2|26|Email|3
5558964|1801|34|1|16|In-Person|1
9929310|1762|52|3|37|Chat|3
650862|831|83|5|21|Email|1
2203680|637|45|4|31|Chat|5
9043477|1305|14|5|4|In-Person|2
6176484|1439|75|5|33|Call|1
7470734|918|28|3|48|Email|3
1187695|1712|67|3|25|Call|1
9917816|1563|42|2|45|Email|3
7041336|1089|66|3|22|Chat|3
5130928|1336|30|2|10|In-Person|5
8950776|760|90|3|25|In-Person|2
3012816|13|39|5|25|Email|3
5482172|1580|44|2|45|In-Person|4
3282591|1490|1|2|48|In-Person|2
4613834|21|96|1|29|Chat|1
291881|1036|48|5|5|Call|4
640942|1191|59|4|9|Email|4
9727982|720|52|4|43|In-Person|1
2765884|709|97|2|44|Chat|5
2855725|128|47|2|28|In-Person|3
1100481|1377|52|5|27|Call|2
4130964|246|16|4|16|In-Person|5
7530246|895|60|4|34|Call|4
8166218|1509|34|1|3|In-Person|5
5024560|1825|38|5|7|Chat|2
2828851|731|95|5|5|In-Person|2
4743482|1305|57|1|17|In-Person|2
6207163|334|96|3|31|Call|3
4523958|1178|83|1|47|Chat|2
8467130|175|52|1|2|Email|1
9420850|746|23|3|44|Chat|4
540450|689|67|4|12|In-Person|4
7293417|1681|17|3|4|Chat|5
8469036|475|57|5|26|In-Person|4
2256442|972|30|1|27|Email|1
64220|1243|69|3|32|Email|5
6159431|1722|67|4|10|In-Person|3
8075432|635|19|5|34|Chat|2
7380549|173|82|3|36|Email|3
4188724|1587|87|3|3|Call|2
8429961|146|18|5|32|Chat|3
2576847|1531|70|4|49|In-Person|4
4819937|1616|3|3|30|Call|4
743419|1364|54|5|46|Call|2
549973|1060|37|1|4|Call|2
8783932|509|54|4|1|In-Person|4
8243696|421|42|3|29|In-Person|2
1133291|1108|50|5|9|Call|1
1756586|156|55|1|38|In-Person|4
7950997|650|7|4|27|Call|5
3824330|424|10|2|46|Call|1
5687539|978|59|1|11|Chat|3
7573064|852|40|1|45|In-Person|4
282926|1556|79|4|45|Chat|3
9327927|1423|98|1|26|Chat|1
6262739|256|11|5|5|In-Person|4
3837424|52|25|5|38|Email|1
9485114|515|10|5|29|Chat|5
42689|650|65|4|27|Email|2
5869629|111|72|2|6|Email|1
9960989|444|43|5|11|Email|3
7473239|1074|94|2|23|Email|1
2276938|215|39|1|14|In-Person|4
218402|1448|76|3|45|Email|4
3150484|1061|90|4|36|In-Person|1
34359|591|67|4|30|Email|1
1063039|453|37|3|49|Chat|4
9880707|808|1|1|20|Email|2
6544171|120|11|3|37|In-Person|4
1353888|247|31|2|5|Call|4
2210239|971|12|1|20|Email|4
7947406|1281|25|5|37|In-Person|1
7735236|1308|71|4|46|Call|4
7430115|1270|66|1|10|Chat|5
4780730|1700|67|3|9|Chat|2
451375|425|90|4|3|Email|1
7735018|1570|99|2|28|Call|5
8591204|1522|73|1|23|Email|1
9401303|1584|27|2|5|In-Person|3
5004038|656|29|2|21|In-Person|5
6332367|1539|76|3|8|In-Person|2
400023|1332|2|5|42|In-Person|2
1009528|94|43|3|10|In-Person|1
1004868|66|81|3|44|Chat|3
3246520|610|93|1|12|Call|4
7133424|407|92|2|34|Call|1
2248308|602|95|1|25|Call|5
5175198|454|44|2|18|Chat|3
799894|1371|37|3|7|Email|1
6797999|932|52|4|21|In-Person|4
5700545|465|45|1|35|Chat|3
5445979|409|40|5|44|Email|2
7465968|954|59|5|47|In-Person|1
3150249|662|34|2|10|Chat|2
8197309|1215|39|4|46|Call|5
1964671|224|70|5|50|Chat|1
7191758|1600|68|4|11|Chat|3
9845794|1277|7|5|14|In-Person|4
8428586|1768|60|5|47|Chat|4
4126606|52|98|2|45|Call|2
756189|1469|31|4|27|In-Person|1
1965875|1061|89|5|50|Chat|4
4914985|1733|91|2|21|Email|1
5292558|1262|60|3|9|Chat|3
2021280|911|84|2|21|In-Person|4
4531772|973|61|2|38|Call|4
2907380|322|34|2|42|Call|1
9087915|426|29|1|38|Call|4
9622589|318|93|1|47|Call|1
7542898|1651|75|3|16|Chat|1
8968934|533|98|4|49|Email|1
6404579|1784|56|1|40|In-Person|4
4905692|1326|5|2|43|Email|4
9299698|186|90|3|48|Chat|3
8431824|582|36|1|17|In-Person|1
3226206|254|55|2|17|Email|5
9599328|1101|68|3|36|In-Person|5
1046991|531|92|1|28|Call|3
9371712|161|53|3|23|In-Person|4
8370021|1129|46|3|19|In-Person|2
9809017|921|3|3|26|Chat|2
6927947|1647|19|4|13|Call|1
9289667|1731|66|4|39|Call|5
2746015|748|73|4|42|Call|5
1253662|948|52|1|6|Call|5
868626|1422|90|4|28|Chat|3
8760028|1390|36|3|43|In-Person|4
5271966|221|30|4|31|Call|1
8548557|631|90|3|19|In-Person|4
5310438|334|66|2|46|In-Person|1
2528942|1166|73|1|36|Call|1
4393268|296|100|1|4|Chat|2
900720|163|60|1|23|In-Person|5
6265053|1341|5|1|10|Email|4
5296416|1294|45|4|25|Email|4
7187651|1306|20|2|28|Chat|1
1749922|731|89|5|45|Call|1
1203567|1286|100|4|25|Email|2
1808099|433|80|3|44|Call|4
60111|157|25|1|31|Call|3
2522995|696|49|1|31|Call|4
2448797|1127|77|5|43|Email|1
6242478|501|8|2|9|Call|2
8561084|442|24|4|16|Chat|4
977324|552|98|3|27|In-Person|3
8663883|715|6|2|21|Call|5
4393943|24|71|3|38|Email|3
2874152|1340|88|4|43|Call|4
1749902|1327|89|2|4|Call|3
4870536|1652|48|5|33|Call|3
2780463|621|90|2|35|Email|1
3842443|1220|33|2|22|Chat|2
9823852|493|30|1|22|Call|5
3688066|1201|93|4|27|Chat|3
4971062|1577|44|5|16|Chat|5
8637344|120|59|1|28|Call|4
5641874|641|79|2|32|In-Person|1
5021020|862|82|4|49|In-Person|3
5917157|418|18|3|23|Call|5
7605336|1680|66|3|8|In-Person|3
3637790|1661|53|4|22|Chat|2
5347397|599|25|3|3|In-Person|4
4418993|499|74|4|10|Email|2
3883056|1187|10|5|29|In-Person|1
7051098|27|21|3|12|Email|1
755281|1131|57|1|24|Email|1
5166364|1739|49|2|12|Email|4
2517624|230|15|1|5|In-Person|2
1464250|1555|90|1|18|Call|1
1100433|506|99|5|23|Email|1
1098738|1497|6|4|1|Email|5
2760271|1225|19|5|18|Chat|1
7001249|1292|90|1|22|In-Person|4
4074408|1795|24|5|10|Email|3
1412258|1556|46|4|6|Email|4
8930484|530|43|3|16|Email|2
387024|1761|24|2|5|In-Person|5
5143475|736|43|5|2|Chat|1
8427246|1761|89|2|50|Call|1
741521|1262|30|5|49|Chat|2
1425614|1782|65|2|16|Chat|3
9492216|559|89|1|17|Chat|3
5145705|955|82|4|48|Email|4
8476429|1699|75|1|50|In-Person|3
6309837|1582|25|5|15|Email|5
381103|77|45|4|10|In-Person|5
7058323|1655|85|3|42|In-Person|2
627561|575|50|5|31|Email|5
1236251|686|62|5|29|In-Person|1
8326682|1761|44|3|29|Email|3
951558|1478|55|4|25|Call|5
8932027|1668|66|5|14|Email|3
7786114|274|69|4|24|Chat|1
6109148|394|11|2|28|In-Person|2
6433067|229|70|5|1|Chat|3
1899029|454|91|1|33|Chat|5
5751622|448|24|2|5|Chat|1
4786837|1134|17|3|42|Call|5
4562940|469|48|3|11|In-Person|3
8688064|562|96|5|18|Email|2
6125291|564|21|2|2|Call|4
2211883|1503|51|2|33|Chat|1
4698375|270|34|5|25|Call|4
6414884|975|41|2|40|Chat|2
480540|1278|40|1|17|Email|5
4181455|1175|89|4|22|Email|3
1739551|540|77|1|41|Call|5
8595422|307|73|2|22|Call|4
877909|548|9|5|45|Chat|3
6567513|1228|64|5|33|In-Person|1
9051612|76|69|5|48|Chat|4
1142947|200|70|3|43|Email|3
1864549|1569|13|2|14|Email|3
9568401|144|63|5|5|Email|1
876296|498|34|5|20|Call|5
552038|1166|35|2|16|Call|1
9837918|250|43|3|3|In-Person|4
5023076|1639|26|1|10|In-Person|2
449180|1741|28|5|10|Email|4
2887616|97|16|4|22|In-Person|4
4914687|489|54|2|1|Email|2
8019223|1310|24|3|50|In-Person|2
6240338|701|8|2|31|Email|1
442148|803|8|4|30|Chat|4
549874|570|25|5|3|Chat|4
3067876|983|51|4|28|Call|1
9840263|1297|79|3|45|Chat|3
1498025|1683|25|4|6|Chat|5
3473483|70|17|2|25|Chat|4
4358159|1512|37|3|14|Call|1
5210917|1744|23|1|46|In-Person|1
8870071|1700|16|3|2|In-Person|5
414486|742|6|5|32|Chat|2
259417|974|14|5|36|Call|1
706896|1785|50|1|20|Call|2
8601119|90|17|2|10|Call|5
1522176|928|76|3|27|Email|3
8075061|1485|65|1|24|Email|4
487937|689|94|3|10|Email|4
1050521|1522|11|2|9|Call|3
136645|1175|7|3|32|Email|3
9190452|831|87|2|36|Email|3
514777|584|86|4|41|Chat|2
8933564|254|18|1|43|Chat|2
6793890|285|22|3|49|Chat|3
1710352|1823|44|2|26|Call|1
483568|658|57|2|29|In-Person|4
3381817|59|88|2|34|Call|4
9353165|515|83|2|36|In-Person|3
3915414|988|60|4|46|Call|1
8505619|1049|34|3|50|In-Person|2
2151772|728|75|5|21|Chat|2
7939773|1079|40|2|47|In-Person|2
5142669|549|48|4|42|Chat|2
4082767|588|10|2|31|Chat|5
4524005|1238|67|1|3|Chat|4
3172782|1197|46|5|13|In-Person|1
3991930|657|60|3|48|Chat|3
6182882|469|13|5|43|Email|3
9635944|903|27|4|41|Call|1
4535590|746|5|3|17|Email|1
2459211|1380|66|2|7|Chat|5
6745501|76|71|1|7|Chat|1
8460160|1761|96|3|44|In-Person|2
4639318|1009|38|2|46|In-Person|4
2301079|1157|28|1|13|Call|3
4076189|851|26|3|4|Chat|3
6488515|1375|2|4|22|In-Person|3
9470104|288|72|3|17|Email|4
7348001|1739|87|1|48|Call|1
4915052|495|35|2|36|Chat|4
9514844|421|38|1|10|Chat|1
3125836|442|12|2|29|Email|3
805764|1643|48|2|44|Call|2
3127776|53|62|2|12|Email|2
7767166|40|17|1|16|Call|5
1476439|1367|47|1|1|Email|4
9462668|18|8|4|29|Email|5
4288234|1281|96|3|22|Chat|1
1173438|931|8|5|12|In-Person|5
7081266|1826|68|5|37|Email|5
2568154|1656|58|1|40|In-Person|5
6222179|962|78|1|45|Email|2
4797776|1456|21|3|24|Chat|1
6671066|754|61|5|37|Chat|4
7643100|175|85|5|40|Email|4
9157159|1804|89|3|1|Call|3
9595306|1555|41|3|12|Chat|4
1844873|1551|98|2|19|Email|5
4714205|131|2|1|35|Call|2
5189987|980|70|4|43|In-Person|5
9728022|1410|58|3|27|Chat|5
5216917|628|30|1|30|Call|2
4614952|1235|24|2|8|Chat|5
4789706|578|8|3|33|Email|2
1789500|1554|52|1|27|In-Person|2
4221740|1700|22|2|39|In-Person|3
2600149|1647|70|4|45|Call|5
8140220|1473|26|2|38|Call|4
4536098|1277|42|1|50|Chat|2
2191840|250|29|1|24|Chat|1
9639393|174|91|5|7|Email|2
1795867|250|78|5|31|Call|5
2243908|166|85|5|20|In-Person|1
4824526|57|28|4|4|Call|2
5761512|568|21|1|15|Chat|4
3049531|1063|20|5|50|Call|3
8249369|100|61|3|41|In-Person|2
4861651|705|71|2|37|In-Person|5
1597017|1460|18|5|29|Call|2
4057657|586|37|5|31|Email|5
7024832|1756|52|2|26|Call|3
5065547|788|27|1|26|Chat|4
4306661|542|65|5|40|Email|1
9061481|122|51|4|12|Chat|5
6701851|708|43|3|20|Call|4
6746730|283|61|4|34|Chat|2
6592894|1264|84|3|7|Chat|2
7810914|1426|2|2|3|Email|4
4042028|994|79|3|4|In-Person|4
9776529|402|59|5|3|Email|5
2222750|896|91|2|26|Email|5
2130078|637|5|3|10|In-Person|5
6871440|775|8|4|38|Chat|5
3623558|1565|20|4|39|Chat|1
8397491|593|11|1|28|In-Person|1
1033185|203|59|4|20|Email|1
4010760|1619|73|4|8|Call|4
7304563|464|54|2|20|Email|2
4474871|1404|51|2|14|Call|4
8798116|1597|62|3|25|Email|5
2758070|531|12|2|32|Call|1
565998|450|21|5|5|Call|3
2136487|439|31|1|6|In-Person|1
3762993|219|79|3|1|Call|3
5961557|1768|87|5|48|Chat|1
8733343|337|14|2|28|Email|1
1947135|475|49|2|34|Call|2
5958349|424|59|2|17|Email|5
8882217|1741|97|3|22|Chat|5
1219530|406|45|4|42|Email|1
610630|1075|11|5|35|In-Person|2
8663620|1609|51|3|47|Call|4
8131645|190|87|3|8|Email|1
3210508|739|32|3|27|In-Person|2
4450922|1327|41|1|11|Chat|3
9959665|37|66|5|42|Email|5
5374967|1301|93|4|2|Chat|3
4782438|133|43|4|11|Chat|2
2486711|1528|35|2|32|In-Person|4
