balance_id|date_id|account_id|currency_id|opening_balance|closing_balance|average_balance
97133|875|15|1|619038.73|439916.72|135711.635
98469|1616|42|3|771100.29|556929.97|579666.105
97654|462|26|3|645602.55|976061.48|525610.97
63395|94|68|1|51482.29|456419.27|811779.905
83008|1643|71|2|491306.63|355345.01|229486.59
18520|1480|6|3|400091.2|559594.48|728277.11
84156|981|53|1|457181.57|881923.55|234455.175
58379|665|59|3|680445.19|114299.51|187130.24
52850|646|13|3|673650.64|525755.04|495200.33
44979|1110|48|3|632666.97|439453.47|724628.895
32254|1510|10|3|966047.98|935993.12|434677.85
50232|694|19|1|43509.0|787119.44|614041.28
40241|337|82|2|641741.87|263887.95|487900.745
19950|900|26|1|334167.52|766468.67|362451.82
75445|1737|27|3|104104.45|470113.66|491338.965
33347|614|46|3|969947.55|187219.77|275216.165
12632|1479|59|1|134467.34|956626.14|451379.845
6828|1718|100|2|946342.54|638179.78|539637.79
52360|257|11|3|461702.43|1622.32|371411.105
87979|1177|95|3|319820.17|164082.09|699623.85
58096|1260|64|2|823403.81|8210.24|480369.615
1564|1191|14|3|859684.02|815297.5|300260.52
9108|1413|72|1|188673.23|377875.47|910690.245
49902|1606|7|1|61018.06|358975.63|106007.575
73783|891|1|2|835919.58|127815.32|54286.795
99225|1099|85|2|983857.45|252356.22|911085.255
72742|1456|26|3|753733.59|956174.67|784985.49
65490|1821|63|2|828383.13|515872.56|632266.885
11081|1033|30|2|478656.54|194010.72|329373.485
94554|1415|82|2|314198.58|572852.17|751878.57
59295|671|36|2|758487.79|253564.68|397297.28
94231|946|53|1|378126.62|619044.98|772417.865
261|1213|35|2|21285.26|522052.1|429032.425
16747|1058|49|2|72589.15|634069.48|615872.11
44311|1436|53|2|613947.95|17702.02|517909.35
36798|77|81|2|704820.96|277723.48|268123.06
49382|1659|29|2|548366.15|907902.81|414424.79
19900|747|52|3|991054.42|391729.56|430302.39
83903|728|89|2|93085.63|966714.61|671225.185
9451|487|39|1|514328.25|223322.97|153257.07
26456|486|41|1|495839.82|164312.55|360557.51
7737|1530|33|1|342140.46|385559.42|405805.03
27957|1744|80|3|338784.78|718302.76|926327.55
3314|689|73|3|643814.22|523041.72|324158.605
33419|1800|96|1|241040.49|31654.13|599043.37
20047|911|67|1|171354.36|493995.65|515177.485
32521|1227|54|2|335033.88|552943.78|485683.6
95505|549|22|2|439698.58|567785.99|490636.715
80346|207|64|3|526997.47|137402.38|748291.985
27407|225|99|2|168710.22|563329.29|94239.615
14243|146|64|1|513689.65|392208.51|91111.73
54949|1681|89|3|746959.34|641456.45|604194.2
58664|185|75|2|307774.36|539014.68|901321.365
78635|577|50|2|497671.31|422431.88|672817.805
60009|749|25|2|319060.32|790736.23|479246.385
21989|602|41|1|468844.71|140435.41|130092.685
79673|574|21|1|54783.11|883574.17|596091.54
78675|457|54|3|342560.1|238291.51|195348.115
79463|348|29|1|542000.8|203621.5|282124.5
33821|306|73|1|366064.7|491579.45|508446.625
3155|929|30|2|816594.49|794327.58|761019.73
48486|935|78|2|344509.77|580132.99|181507.5
82645|1475|84|1|752234.17|388029.94|908296.745
30705|723|17|2|529958.66|688862.74|744511.955
1701|1477|7|3|231689.25|91799.48|953574.535
83485|1758|2|2|108236.99|905710.69|545141.595
17428|932|20|2|71303.31|967654.97|630451.86
8960|38|65|2|934660.01|591491.94|703978.085
80186|205|51|2|662197.24|145990.71|163675.355
95098|407|73|1|141042.52|642370.06|446036.08
24927|500|56|1|908100.86|216157.78|573385.31
39024|42|79|3|24213.4|938173.59|222934.96
80391|1182|97|3|916366.34|103042.56|589789.98
15678|1525|48|3|234247.62|357470.13|362602.05
77472|869|59|2|801810.83|439291.82|880164.145
50566|1099|58|1|58162.74|822056.13|901850.715
70229|1347|93|1|409458.65|213043.95|257466.735
19560|1448|39|2|140550.91|243477.76|737169.515
54833|204|11|1|638035.51|569916.97|520556.005
20092|1106|57|1|438939.34|401417.59|208901.825
98448|1685|37|1|967221.37|673719.71|418992.41
19051|1529|17|2|890573.19|969120.94|675383.34
60802|721|51|2|987309.47|521816.09|699959.975
62902|1565|41|2|444945.45|114589.77|543775.43
97428|706|45|1|87287.06|993424.8|593481.99
54912|612|98|3|834924.96|170461.12|549251.485
29465|1282|30|2|655220.43|650240.36|564372.89
87326|49|52|1|356189.83|2120.78|491767.515
95205|297|49|3|990792.44|264399.36|375682.525
81563|1524|80|3|283779.12|518658.61|140532.21
84010|1488|2|2|970058.44|199543.01|748464.725
61035|1756|77|2|25641.5|767910.19|612812.95
90263|611|98|1|482961.0|303432.33|681339.815
8620|1631|90|1|646107.98|935041.51|452485.355
26029|499|40|3|645481.13|481907.72|844134.295
98647|23|27|1|717016.35|649671.62|474171.895
74019|249|55|3|454890.33|959666.38|359280.67
47914|467|19|1|755200.81|308774.57|268609.145
55494|467|73|2|571107.33|471478.26|524980.52
99571|1345|15|3|805107.23|521170.63|605108.58
11168|1746|76|2|25631.11|340491.25|446360.795
48805|62|50|2|843591.22|261587.03|369320.245
65832|441|78|3|48635.74|93273.59|351370.135
95576|692|11|2|544550.26|644159.98|436675.28
60462|313|46|3|186243.07|406546.52|545445.645
1524|1671|80|2|754285.36|471816.6|729613.81
33892|1265|89|3|887607.36|944716.4|123282.415
4479|1483|56|3|610000.85|843211.94|731713.365
98912|821|14|3|364521.12|117350.27|594147.03
56678|82|73|2|842784.51|307573.65|553631.355
91939|1239|62|2|407997.64|227260.73|760318.88
18866|443|34|3|257309.16|260960.63|481266.2
75228|1237|40|1|202509.03|972532.94|582054.275
9252|1199|64|2|115297.45|230566.63|464661.08
19829|35|96|3|7756.69|46331.97|571003.41
67983|1034|98|3|713602.8|494915.75|364665.395
20598|1672|50|2|788301.9|777629.72|646711.62
4221|132|72|3|84399.63|82618.59|534560.205
59856|1185|40|3|204122.92|947764.82|488123.89
74505|376|40|3|826884.56|637792.2|315436.085
25309|69|72|3|693972.91|631254.51|683452.225
83224|703|25|3|324504.9|992012.38|416744.48
89489|161|91|2|676500.03|498242.95|400181.22
85956|211|3|3|10928.32|920363.64|745806.9
41933|1675|96|3|199097.29|530816.93|656623.715
69670|164|57|3|214242.01|816359.84|547969.13
21297|1394|77|3|71646.8|147124.75|410453.795
93295|41|86|1|414506.92|989335.83|657360.4
50074|839|22|3|258711.13|677965.87|487024.505
73499|1682|99|2|167833.46|412833.5|367963.03
24512|790|40|1|484226.13|873601.12|775534.93
24217|1710|14|3|200260.31|45655.62|159251.115
92024|1818|52|3|36334.79|258648.91|555133.41
64746|1756|83|2|439831.32|433297.56|59598.97
78866|736|40|1|10584.4|6868.08|241036.735
51291|931|99|2|841108.78|60666.5|418444.925
59098|1086|78|1|661685.97|310306.06|516392.505
27342|1698|74|2|623396.05|192514.55|759169.045
43682|291|52|1|817403.05|752252.59|318318.965
42800|142|2|2|341922.2|51409.77|681478.38
24955|847|78|1|606175.46|307800.11|475395.29
47709|1637|74|2|58253.66|831791.84|585907.595
30340|462|12|3|554477.01|434385.76|414534.805
11920|606|72|1|791053.7|750181.93|662281.745
74302|807|77|2|875740.16|118987.85|746396.965
2568|232|3|2|359027.53|877591.23|460742.54
93953|840|38|3|734887.82|521577.87|516436.015
89967|1691|1|1|646928.68|579040.57|588900.785
17995|1533|53|2|579255.02|364867.59|627478.965
22863|1355|54|2|490776.88|273626.33|671612.305
91090|696|93|1|813972.87|719329.11|350995.39
47452|1148|8|2|548280.89|511722.74|280796.455
3302|1607|95|1|590563.74|426850.2|598771.585
24254|441|11|1|814248.9|722539.29|69875.92
830|1416|35|2|254020.27|435550.42|175503.69
26565|597|11|3|535511.03|168228.54|524607.725
58902|1062|80|1|465578.17|104524.6|455495.475
27660|1779|96|3|546817.51|444553.14|477651.47
27386|1201|8|2|265596.7|951378.15|556432.425
15096|855|40|2|318183.0|8235.64|580785.8
33024|554|39|3|364687.47|288967.03|496519.87
18186|1607|41|2|426992.28|274021.55|429613.935
92810|772|88|3|286387.22|116329.15|525894.115
90231|1238|35|1|98341.63|601051.16|655012.37
13473|1002|33|3|766682.12|742799.12|135657.53
23900|682|8|1|253965.34|417289.52|458229.175
73729|1274|48|1|188313.96|632617.55|403143.125
578|1077|96|3|140312.1|573209.61|863304.005
91670|1797|26|3|310553.31|303439.92|452468.49
78850|261|99|1|650775.17|927190.94|608241.805
12749|590|92|2|95325.82|592060.72|624230.635
628|1336|67|1|199758.99|936098.33|731744.07
67282|707|41|1|246132.75|693017.3|593398.63
28419|907|40|1|373411.11|215267.62|445977.56
13468|775|83|2|636813.59|80909.99|113881.365
21061|543|53|2|520408.18|524851.79|606709.12
99469|1154|26|2|479527.9|279761.5|494419.16
72240|62|65|3|135636.29|982912.19|664225.97
30090|1358|32|1|409187.33|543087.54|653819.095
91357|1495|16|2|369079.48|699672.2|902320.09
64048|1131|69|2|63325.89|633341.31|589877.065
59204|970|17|2|599710.72|4252.84|454510.24
6518|7|91|3|285641.49|495823.57|757353.11
91999|504|28|2|618148.44|411142.53|492011.29
50175|532|86|3|971533.52|331664.61|690770.96
56485|1522|4|1|124562.55|182082.88|637764.955
19445|863|91|2|481772.54|793404.65|192416.17
58380|73|43|3|507640.35|742143.13|653953.46
90435|1548|16|2|458943.78|415024.09|109500.465
25165|279|42|1|252215.86|954927.17|532362.375
5681|1001|12|2|727479.84|147169.17|823273.335
35658|706|69|3|498631.53|54262.05|697119.765
121|1263|97|3|535726.09|343522.35|362022.45
93650|1268|61|2|804364.66|140352.21|232964.4
94183|955|85|2|430630.89|287767.33|348477.65
70936|984|89|1|199425.41|898951.76|338368.475
484|1769|67|1|77535.39|175737.9|290240.965
85499|1271|53|2|568179.02|421663.62|754548.18
58260|1213|55|3|788446.0|407366.99|327681.2
88557|1490|64|3|710295.63|917513.67|678411.235
32666|1467|1|2|394832.5|370513.27|701018.24
31686|448|3|3|534220.43|740220.97|860419.38
24329|111|34|3|793816.66|444261.38|260375.96
95511|762|15|2|503064.82|196366.22|647934.415
59164|418|74|1|835134.42|351078.82|474049.045
18391|308|54|2|769767.23|996622.23|421689.43
42751|979|80|3|361643.8|453763.47|400745.54
6737|998|7|2|344651.74|429858.26|283947.855
34585|565|62|1|363000.56|554629.11|873920.68
58258|1276|11|1|622978.48|83687.2|405324.87
1745|249|61|2|860747.59|371985.51|730509.45
5507|1332|90|2|328117.31|868077.19|83957.415
85268|1002|15|2|157626.25|388179.08|380392.27
59955|627|61|3|248421.76|216565.73|93340.83
95843|1016|100|1|80271.18|959137.63|494697.585
22008|1689|73|2|508253.55|779073.11|516108.83
52487|803|91|1|465177.11|448926.51|334739.91
48121|579|22|2|910753.34|572054.7|632937.94
31344|564|19|2|333211.42|285496.28|498450.995
19862|1379|23|1|722475.59|207671.48|505477.635
9891|1543|13|2|75801.41|231211.06|352116.595
63703|1625|71|1|842576.41|653580.75|600072.615
53613|25|10|2|947699.99|545300.57|496977.695
43466|1819|73|2|618821.87|826227.08|548119.0
28920|1593|7|1|245432.34|215678.98|215314.815
84790|24|49|3|286241.68|47247.94|463283.18
82150|1085|32|2|875579.43|411929.06|634004.54
2413|619|56|1|596525.37|809051.8|512896.745
50510|641|69|3|562901.49|67132.28|724458.185
92138|456|8|2|651253.08|124310.01|631000.205
60603|1653|100|2|409175.97|539068.7|241620.79
8818|1383|90|1|848565.52|508743.54|569363.83
13118|798|28|3|686175.66|43113.85|944313.62
81260|665|2|1|58119.91|114426.33|697936.11
20720|94|12|1|870962.93|295131.66|511120.04
6330|429|40|3|732258.04|240517.72|595238.485
63843|790|64|1|528408.82|763331.13|362797.565
70776|502|7|1|324044.24|282336.13|149206.66
11848|679|100|1|410460.54|610832.96|579824.27
42013|924|13|3|671796.21|411874.82|664523.215
24328|27|40|1|918673.83|24797.64|146228.715
86050|953|85|3|820220.73|874785.31|358336.975
36471|798|28|1|495103.13|130125.86|456471.38
75816|1276|62|3|471579.63|727656.27|248933.74
43360|512|46|2|859193.51|800684.14|390592.275
68545|805|42|1|282706.11|338596.13|217655.595
75725|104|51|1|615619.17|633820.26|705313.715
99040|128|35|1|809118.47|463198.99|641322.27
98607|1121|58|3|179238.79|114143.52|214543.515
32478|456|100|2|151513.32|521540.24|444580.725
52157|559|94|3|471424.48|820421.34|963692.48
44161|1034|65|3|670175.29|53504.93|489572.15
90823|153|38|2|905078.04|596592.56|555934.64
13610|537|100|2|427813.61|342771.08|774089.24
68961|896|66|3|250553.01|181663.89|329668.315
73031|1568|5|1|959444.63|797660.72|172260.58
6879|514|42|3|869972.68|736031.5|318163.19
76789|629|41|2|560174.24|671293.01|240960.71
85473|242|14|3|918777.51|424438.24|378039.94
37717|915|23|1|574896.32|176244.89|523607.835
15872|1167|74|2|345082.06|656502.21|798291.345
82198|68|72|3|295008.31|209050.44|385627.845
67618|506|69|3|798849.01|592569.36|598853.775
2926|869|89|1|791523.78|417556.83|885631.035
32351|569|28|2|155703.45|880986.89|698939.83
24934|759|78|2|37885.72|647333.67|812491.15
25939|1299|84|1|297621.17|471334.49|721341.88
690|697|41|2|291886.9|433495.23|276186.465
88337|1054|25|2|743520.67|205449.26|204933.775
38412|1144|54|2|329972.09|277329.93|496359.13
58985|608|1|2|967303.58|364465.12|686734.92
37517|1176|19|1|381018.81|478010.97|348572.565
41661|147|29|1|44983.57|628.83|943951.415
77402|490|90|2|135346.84|99918.54|200995.44
16948|1147|95|1|289745.9|674898.04|652550.14
88522|207|55|2|263085.52|707782.78|299656.365
33402|1735|39|1|90370.23|112117.6|488711.045
71286|1289|86|2|14998.11|157707.63|343398.165
83156|1164|36|1|517463.87|680158.24|329649.305
25113|1469|53|1|430753.99|300391.67|405029.085
38420|497|22|3|112193.81|807924.76|906602.2
47516|1030|99|3|464062.69|252037.18|666968.93
16402|595|27|1|403101.65|861752.57|826662.48
96348|218|36|1|167496.01|797220.88|314102.32
7795|133|96|1|773623.42|813678.95|590006.5
47276|1171|68|3|150746.22|159301.5|295159.005
34528|954|62|2|633769.0|886738.88|619921.965
45886|659|3|1|318573.96|124375.66|745803.935
79588|74|93|1|676042.62|145077.49|756570.925
60075|984|41|3|716001.41|221030.23|750269.045
31258|1712|73|2|387021.09|210460.63|830810.88
64589|1817|48|1|238782.85|889255.38|194131.865
1433|694|38|1|192111.09|807435.87|271034.18
87753|778|93|2|669510.94|263046.19|520661.57
55141|551|65|2|987665.62|218434.08|432033.065
76257|1308|8|3|749374.56|40712.1|505520.7
58473|373|53|2|638686.88|637977.54|749059.465
60505|1569|21|3|950448.63|733922.47|227865.83
24133|942|17|1|767690.87|967113.02|440624.3
86140|898|85|2|531244.67|491233.85|252977.57
825|1594|91|1|155173.16|430119.91|199550.87
15733|298|39|2|853362.93|683372.72|290447.15
57344|909|84|3|122158.78|67436.41|382563.485
46393|1396|19|2|980600.79|89335.87|554628.585
18772|528|20|1|35049.61|662009.48|458325.015
8684|1526|77|1|465726.31|662141.13|511071.725
1529|1023|67|3|999677.09|722221.86|421898.575
96226|468|92|1|346178.88|723730.86|815080.935
45703|1576|35|2|672008.64|639513.32|256661.715
81114|889|60|3|649791.68|647185.37|575217.485
50492|67|76|2|335357.1|219077.36|200554.585
72082|1128|27|1|443980.76|745734.43|474332.87
73604|67|14|3|302779.11|947816.04|773703.17
50163|686|16|1|436635.66|571133.55|434502.05
86|1817|3|1|26276.17|294125.98|579281.26
67893|1733|46|1|282074.22|504067.33|632696.575
53896|1436|53|1|958653.87|564230.04|406377.325
17972|1004|74|3|709824.28|952978.55|593474.65
17678|948|17|2|49891.19|733980.3|749405.335
16881|432|35|3|920736.79|897095.89|408459.535
1614|939|48|2|139880.97|886252.5|178463.465
93554|640|76|3|42430.68|130738.7|191104.855
27232|146|33|3|561049.95|845487.59|742748.92
34243|1445|94|2|980315.72|276021.44|459159.115
24212|774|11|1|201848.54|919926.68|450447.06
44229|1485|9|3|402220.45|566874.26|568363.69
85011|786|18|1|151036.88|30237.46|622330.69
44343|1532|52|1|108503.63|88903.43|654064.225
11956|1302|50|1|995478.72|939036.67|735619.805
19874|548|65|1|475314.75|17259.22|635497.765
72086|288|62|3|171354.21|890651.68|274575.205
20554|989|40|2|54073.9|697200.26|509441.705
39048|981|100|3|587376.3|856904.82|209452.315
10597|567|54|3|755137.73|695340.51|25659.275
54387|193|27|3|233177.78|957422.21|482826.285
24795|375|100|1|281967.19|997396.35|689660.97
45274|557|69|3|709107.09|543735.21|291304.7
45416|392|61|2|558623.44|59597.72|238164.555
8934|992|85|3|402877.66|59688.44|120958.82
61559|195|67|2|460445.76|125542.48|98263.815
74588|839|5|3|493087.59|149444.23|393590.78
24074|701|33|2|51700.31|420356.91|851154.035
54735|1094|39|2|4231.6|612721.88|664513.415
82495|872|28|2|550789.15|177560.05|626370.8
71289|623|65|3|846215.21|70009.19|120555.27
39021|1402|90|1|478709.06|473612.92|498449.58
33570|829|40|1|617874.67|370556.76|563036.975
84498|216|28|2|424760.91|219355.77|796620.0
46884|1612|72|3|160245.77|51905.16|766006.05
19786|55|42|2|693676.02|956507.22|788586.315
77111|1105|69|2|698602.9|386991.8|146005.235
68828|441|13|3|132314.74|725278.19|308982.475
87981|1142|78|2|967060.24|471871.88|971925.045
59529|1793|6|3|763035.85|99063.46|595485.495
46924|992|60|3|479846.95|228922.15|306436.195
33760|925|49|2|144422.15|88471.55|498912.44
86422|1620|57|2|112273.51|739988.82|563329.555
28292|110|79|2|172598.12|239631.27|679267.615
92655|1155|55|2|999257.52|599844.35|400184.5
55484|1268|36|1|66133.17|951167.01|893806.56
91586|243|17|2|761604.05|680902.36|344013.7
32395|2|20|2|638606.66|493539.77|424741.425
24315|1620|53|2|182969.47|210868.2|666151.005
78367|897|93|2|232049.77|400101.87|460699.81
8584|1447|8|3|339386.27|563275.76|193671.475
63011|855|22|3|4996.03|311508.32|68132.87
97429|1744|94|1|624518.35|355147.7|300367.29
19797|1675|90|2|545460.19|545597.66|448626.715
88271|975|20|3|344760.02|876459.25|427799.615
41403|228|58|1|339589.27|934428.53|713524.385
83466|503|98|1|175432.92|710854.66|285367.555
11431|1763|8|3|705631.15|622872.19|223663.45
35251|1185|95|1|312154.43|684803.48|480618.065
89359|1720|81|2|467503.03|407437.56|830585.45
6397|1783|98|1|872878.86|143593.05|531807.015
92203|629|38|2|766930.5|567688.7|261029.075
76196|1657|46|3|245769.99|922253.44|519916.36
28217|1684|39|1|966624.09|502251.99|165382.06
1626|633|46|2|692919.69|477619.96|588614.76
84343|1319|96|2|906627.26|617528.16|942031.69
14669|1171|3|1|612187.27|973306.47|404821.37
7921|1047|28|1|225085.74|887682.82|258823.595
27212|1348|7|1|119890.54|294874.28|169185.915
4222|209|83|1|417066.79|735915.66|534247.17
80926|126|60|1|738958.9|177685.94|535327.66
78740|1513|31|3|615950.72|973981.64|426414.335
62609|1037|83|2|363049.08|701259.25|552877.925
50275|1245|70|1|712997.06|161809.41|544933.14
26119|328|50|3|535276.13|9534.47|621944.955
34087|412|12|3|977790.0|746539.02|125894.65
2941|32|3|3|754704.26|7636.96|296405.21
41747|51|27|1|638701.93|118697.8|793140.175
87627|28|93|2|452856.15|468035.37|170159.865
22849|170|66|1|256540.03|597462.59|746706.085
74952|33|51|2|339017.89|432304.88|604741.67
61555|459|5|3|530050.04|475709.68|179642.145
28416|1821|42|2|891169.78|114624.5|93064.38
95324|1149|10|3|432450.34|725596.39|415881.3
10158|490|97|1|215283.56|809991.37|541222.58
68407|91|79|3|246603.0|681757.44|889277.735
65229|19|91|1|468953.54|623028.6|679761.265
65755|1257|21|2|109201.14|987018.04|560206.15
79658|53|97|2|230939.89|232983.66|411235.525
8347|974|38|2|11003.16|328086.61|578127.905
16438|499|4|2|450802.72|521475.91|183434.32
85044|1579|80|1|130944.56|311749.38|463289.79
73159|399|24|3|155493.3|54608.31|487856.58
53297|1064|86|2|281888.07|972482.74|597097.225
22777|159|68|1|560727.37|938464.08|452522.76
78713|287|35|1|382049.49|483627.03|510093.935
12595|1183|67|3|139831.61|460309.5|502288.705
25616|917|47|3|462975.63|59878.8|65340.04
86257|539|65|2|478344.26|722656.62|730561.455
33003|1326|14|2|806976.06|508211.76|655851.555
34760|1588|15|3|515696.91|792160.43|652848.25
15722|1713|81|1|949460.59|236995.47|573371.215
52300|1201|66|3|315247.07|389012.02|611306.165
4636|181|26|3|394584.37|792926.21|626172.65
59605|442|21|1|714859.94|630513.14|814170.84
76384|1010|20|3|689069.4|423762.15|554329.99
976|1461|74|2|910394.77|149849.86|707259.93
73447|108|67|1|333876.91|601682.43|587904.675
32883|104|4|3|815854.59|313408.69|579134.35
72707|1607|73|3|609801.51|410387.72|396767.46
46242|1220|89|1|735775.97|250849.78|318290.1
81947|1729|42|3|522517.41|957331.12|153795.76
33805|1811|71|3|758119.9|683960.7|354562.335
80569|182|58|2|85870.81|869106.19|208640.835
42339|970|35|1|226921.77|432949.62|484037.41
56593|1534|80|1|46068.24|346148.18|747442.605
25505|1306|65|1|296290.84|367421.2|802860.235
12733|874|16|3|626109.45|341722.81|422676.5
48906|1033|71|1|109904.21|363316.96|192864.535
29801|1381|11|1|5496.94|839184.54|291999.56
465|258|29|1|766571.59|307534.28|410374.355
56904|957|18|3|134632.23|932779.95|939459.31
99476|1571|7|2|161174.29|624399.16|783463.24
97706|364|54|2|816673.36|781996.28|119266.66
10810|1594|35|1|995536.02|72242.19|374371.11
78039|1291|40|1|947049.31|107179.97|91905.03
63170|910|78|3|932847.68|180533.95|378787.8
89786|433|61|3|977633.62|81624.3|551386.86
52670|1699|49|2|292418.23|61298.31|607115.345
28711|172|7|1|162268.34|291292.51|458683.885
22392|425|45|3|447590.4|905692.05|563829.045
67862|5|33|3|967448.54|629051.53|449448.86
82873|1101|97|1|820931.98|369237.39|414512.77
83291|1735|93|2|747822.35|797478.65|770267.295
11465|524|87|3|322034.5|222556.66|543441.135
87320|1206|81|2|736219.59|623197.65|611673.285
67321|737|3|2|708612.37|814064.24|461305.38
67246|998|12|1|578855.44|469734.07|397461.015
4034|617|76|3|351186.78|543664.71|652072.82
87635|381|100|3|142863.06|593307.4|339858.5
65640|1701|21|2|88329.08|654311.55|698378.955
38419|583|68|2|727870.57|55619.09|404702.67
98462|1015|54|1|61815.99|185745.43|490971.235
27025|1576|26|2|239413.05|707923.55|287246.125
24873|361|98|1|824726.23|363298.77|475811.6
19414|1325|76|3|231374.04|651123.34|246952.325
644|139|48|3|560020.45|609839.37|250356.94
82008|530|39|3|90237.34|967080.49|748834.95
6688|1615|99|1|830842.63|987169.7|388874.05
41376|734|73|1|245414.43|724251.93|438241.275
56159|253|45|3|473410.54|938046.62|637691.38
4063|1608|47|3|236691.08|338328.49|178757.235
6265|994|88|3|296773.42|944806.21|369082.085
64181|1362|22|3|971964.77|365422.36|205574.075
77816|1608|35|1|610047.07|199207.62|599818.445
9335|597|73|2|506441.12|466570.4|393615.34
47295|850|97|2|396876.45|237824.79|215683.615
62219|260|99|2|35288.62|944493.87|570885.875
95234|489|95|3|441578.73|282305.59|481206.605
73778|230|80|2|917070.99|222805.29|678614.27
59581|695|68|3|753777.01|879401.81|790413.49
28499|418|16|2|828422.69|456345.46|283332.39
26362|23|66|3|364576.25|679863.86|608306.69
96268|1785|46|3|641225.14|191654.97|823424.56
6653|1602|50|3|420375.08|918111.37|155364.075
87266|371|67|1|710844.43|666334.54|284868.81
81437|25|98|1|10564.22|781805.3|266355.955
43336|375|66|3|97791.57|547442.23|281255.115
55117|1675|93|1|781463.63|161724.73|273471.425
21289|1413|47|2|2644.48|951007.6|508970.805
61648|943|85|3|167173.22|637940.91|231342.375
29899|514|98|3|889191.9|376565.25|306228.965
61566|647|67|3|190047.73|542365.87|416430.34
57129|1743|62|2|406079.35|359641.83|385615.96
9577|33|47|3|985780.94|491508.68|709329.05
24481|736|12|1|137847.44|325240.47|401789.56
37400|1509|94|3|362669.68|587501.75|529316.64
52446|1569|37|3|29652.15|158698.58|469557.82
59329|1134|88|2|50574.97|956155.52|524422.05
40387|926|50|3|602148.48|241659.72|733630.675
35973|1607|53|2|235890.37|716717.07|726433.49
60100|1147|83|1|834538.43|285910.94|722841.665
65322|832|27|2|253417.24|489274.21|343330.645
59150|460|24|3|501289.69|353349.9|846938.7
62133|861|18|3|173975.89|674097.09|673767.605
99033|519|62|2|765970.37|824410.68|145213.785
2111|225|56|3|537158.28|629930.02|482174.255
9226|665|52|3|607951.99|579412.53|215340.685
69259|791|88|1|159272.13|529959.24|583962.835
59435|461|80|1|208299.6|327969.47|561656.305
15360|404|71|2|609325.94|998256.74|360412.07
90554|237|12|1|310844.48|542485.93|358429.175
95551|20|80|1|677708.56|470012.26|286104.41
51655|1030|77|1|46229.75|286353.53|664912.26
75352|19|45|1|670330.86|296002.46|591186.595
46269|1190|5|1|860542.83|146180.0|780450.26
37422|1068|90|1|488760.49|982960.51|293413.85
56876|364|27|2|989765.0|290932.67|870265.94
94089|1806|30|1|12648.27|17244.04|608877.455
95682|916|86|1|10265.03|804911.48|384085.21
37934|1015|18|3|707890.4|422584.08|412074.985
29063|399|10|3|755816.4|583431.71|324193.385
93450|1230|69|1|236063.74|342099.96|542733.0
61609|265|40|2|321086.76|339986.97|651631.05
76328|1805|81|1|206588.19|328388.53|568113.695
96652|505|15|2|579237.79|551781.67|742380.995
46784|621|56|1|816653.86|143660.11|809146.235
40119|1469|85|3|155543.07|440493.68|571378.23
59488|1124|74|2|248459.67|73059.54|888834.94
46970|1011|88|2|281708.5|822352.38|636784.46
65009|782|2|2|993888.03|910637.85|558148.785
39283|1267|62|3|212235.53|686155.8|638736.755
58152|1567|65|3|886162.58|386394.53|338863.795
30794|522|80|3|26805.16|110574.28|473863.85
74876|1137|72|1|198031.06|819558.21|471086.29
74998|1639|51|2|573414.96|875204.25|250717.345
73474|684|57|3|179236.46|831339.86|643849.05
38963|1014|58|1|107133.77|133334.2|445546.69
3325|1513|86|2|560012.64|531321.87|714635.785
34852|961|86|3|615965.78|188412.94|106074.835
49489|1025|80|2|95021.56|712542.78|358311.04
83687|41|39|2|338943.61|870979.48|443161.775
53388|1591|69|1|397098.3|844033.58|327615.43
30062|1615|100|3|173152.17|852898.5|435696.99
81792|1751|43|3|465128.76|120275.65|236257.025
6622|490|74|2|654293.19|614918.5|526500.91
28714|783|21|3|129376.89|172060.25|496138.815
39260|25|3|2|386178.6|371301.43|326235.885
73623|1224|20|3|411030.45|205776.88|536124.635
31423|869|56|2|747758.89|585958.75|298463.55
27967|58|62|1|419468.06|432883.39|454583.48
71868|684|68|1|213479.14|920432.01|900889.765
74349|971|78|3|959105.24|571863.51|98656.845
78159|1294|42|2|721218.6|554909.12|758237.89
78288|1234|44|2|53938.71|255852.27|664609.95
56624|88|31|1|803196.78|1764.64|595096.71
6249|248|80|1|824289.02|392442.02|451061.35
73761|1549|12|2|472869.73|409558.17|783564.225
83705|1246|55|2|23206.55|604371.64|273772.455
46774|1347|1|2|462327.34|26391.01|423450.395
91510|124|42|1|501175.65|789137.52|624544.7
97530|1433|83|3|967099.85|875611.19|405316.185
82218|1626|88|1|742658.53|661035.81|889077.655
99564|274|60|2|951164.1|124552.5|440258.55
56711|1787|49|2|391894.74|836135.4|983771.15
16590|41|8|3|544156.66|782946.29|97651.65
37026|475|15|3|686892.11|839093.89|461775.94
99532|645|68|2|207748.7|173755.58|205827.41
89864|1779|36|2|926904.45|337605.36|565896.13
30166|1110|21|2|126880.5|781722.36|239624.515
96892|1256|78|1|194556.96|663997.18|627312.795
21487|103|85|2|920009.38|64203.95|341884.295
68588|77|4|3|156183.05|409859.55|435485.685
60134|1382|89|2|838090.3|378619.67|627096.455
61977|1070|83|2|916634.46|515918.38|423960.175
1523|1545|5|3|415065.64|816141.65|716591.28
35999|147|29|3|935017.48|425591.76|504576.215
47494|1608|5|2|877762.9|960849.38|180923.355
